data_as_of,start_week,end_week,group,state,indicator,covid_deaths,total_deaths,percent_of_expected_deaths,pneumonia_deaths,pneumonia_and_covid_deaths,influenza_deaths,pneumonia_influenza_or_covid_19_,footnote
2020-08-03T00:00:00.000,2020-02-01T00:00:00.000,2020-02-01T00:00:00.000,By week,United States,Week-ending,0,58455,.99000001,3785,0,479,4264,
2020-08-03T00:00:00.000,2020-02-08T00:00:00.000,2020-02-08T00:00:00.000,By week,United States,Week-ending,1,59206,.99000001,3788,0,520,4309,
2020-08-03T00:00:00.000,2020-02-15T00:00:00.000,2020-02-15T00:00:00.000,By week,United States,Week-ending,0,58518,.99000001,3812,0,555,4367,
2020-08-03T00:00:00.000,2020-02-22T00:00:00.000,2020-02-22T00:00:00.000,By week,United States,Week-ending,5,58591,1.01,3679,1,563,4246,
2020-08-03T00:00:00.000,2020-02-29T00:00:00.000,2020-02-29T00:00:00.000,By week,United States,Week-ending,7,58917,1.03,3803,4,649,4455,
2020-08-03T00:00:00.000,2020-03-07T00:00:00.000,2020-03-07T00:00:00.000,By week,United States,Week-ending,35,59072,1.02,3931,17,628,4576,
2020-08-03T00:00:00.000,2020-03-14T00:00:00.000,2020-03-14T00:00:00.000,By week,United States,Week-ending,52,57873,1.01,3917,27,612,4553,
2020-08-03T00:00:00.000,2020-03-21T00:00:00.000,2020-03-21T00:00:00.000,By week,United States,Week-ending,565,58641,1.03,4509,251,551,5367,
2020-08-03T00:00:00.000,2020-03-28T00:00:00.000,2020-03-28T00:00:00.000,By week,United States,Week-ending,3146,62637,1.12,6148,1422,440,8262,
2020-08-03T00:00:00.000,2020-04-04T00:00:00.000,2020-04-04T00:00:00.000,By week,United States,Week-ending,9947,71878,1.29,9865,4729,477,15324,
2020-08-03T00:00:00.000,2020-04-11T00:00:00.000,2020-04-11T00:00:00.000,By week,United States,Week-ending,16089,78633,1.42,11933,7194,472,20960,
2020-08-03T00:00:00.000,2020-04-18T00:00:00.000,2020-04-18T00:00:00.000,By week,United States,Week-ending,16985,76305,1.41,11347,7280,265,21128,
2020-08-03T00:00:00.000,2020-04-25T00:00:00.000,2020-04-25T00:00:00.000,By week,United States,Week-ending,15327,73313,1.36,10309,6570,143,19113,
2020-08-03T00:00:00.000,2020-05-02T00:00:00.000,2020-05-02T00:00:00.000,By week,United States,Week-ending,13044,68702,1.28,8880,5480,65,16489,
2020-08-03T00:00:00.000,2020-05-09T00:00:00.000,2020-05-09T00:00:00.000,By week,United States,Week-ending,11056,66188,1.26,7757,4667,47,14183,
2020-08-03T00:00:00.000,2020-05-16T00:00:00.000,2020-05-16T00:00:00.000,By week,United States,Week-ending,9055,63754,1.22,6665,3730,20,12007,
2020-08-03T00:00:00.000,2020-05-23T00:00:00.000,2020-05-23T00:00:00.000,By week,United States,Week-ending,7069,60770,1.17,5788,2935,23,9941,
2020-08-03T00:00:00.000,2020-05-30T00:00:00.000,2020-05-30T00:00:00.000,By week,United States,Week-ending,6027,58577,1.13,5168,2441,11,8765,
2020-08-03T00:00:00.000,2020-06-06T00:00:00.000,2020-06-06T00:00:00.000,By week,United States,Week-ending,4894,57298,1.09,4775,2102,11,7578,
2020-08-03T00:00:00.000,2020-06-13T00:00:00.000,2020-06-13T00:00:00.000,By week,United States,Week-ending,4097,55705,1.0700001,4371,1823,11,6653,
2020-08-03T00:00:00.000,2020-06-20T00:00:00.000,2020-06-20T00:00:00.000,By week,United States,Week-ending,3673,54819,1.0599999,4153,1553,5,6278,
2020-08-03T00:00:00.000,2020-06-27T00:00:00.000,2020-06-27T00:00:00.000,By week,United States,Week-ending,3534,54034,1.05,3926,1452,10,6017,
2020-08-03T00:00:00.000,2020-07-04T00:00:00.000,2020-07-04T00:00:00.000,By week,United States,Week-ending,3957,53583,1.03,4026,1751,3,6233,
2020-08-03T00:00:00.000,2020-07-11T00:00:00.000,2020-07-11T00:00:00.000,By week,United States,Week-ending,4450,52757,1.02,4512,2118,7,6851,
2020-08-03T00:00:00.000,2020-07-18T00:00:00.000,2020-07-18T00:00:00.000,By week,United States,Week-ending,4081,47169,.92000002,3971,1922,10,6138,
2020-08-03T00:00:00.000,2020-07-25T00:00:00.000,2020-07-25T00:00:00.000,By week,United States,Week-ending,1780,32252,.63,2265,825,4,3222,
