data_as_of,start_week,end_week,group,state,indicator,covid_deaths,total_deaths,percent_of_expected_deaths,pneumonia_deaths,pneumonia_and_covid_deaths,influenza_deaths,pneumonia_influenza_or_covid_19_,footnote
2020-06-12T00:00:00.000,2020-02-01T00:00:00.000,2020-02-01T00:00:00.000,By week,United States,Week-ending,1,57815,.97000003,3738,0,476,4215,
2020-06-12T00:00:00.000,2020-02-08T00:00:00.000,2020-02-08T00:00:00.000,By week,United States,Week-ending,1,58356,.98000002,3725,0,514,4240,
2020-06-12T00:00:00.000,2020-02-15T00:00:00.000,2020-02-15T00:00:00.000,By week,United States,Week-ending,0,57698,.98000002,3755,0,544,4299,
2020-06-12T00:00:00.000,2020-02-22T00:00:00.000,2020-02-22T00:00:00.000,By week,United States,Week-ending,4,57800,1,3631,1,557,4191,
2020-06-12T00:00:00.000,2020-02-29T00:00:00.000,2020-02-29T00:00:00.000,By week,United States,Week-ending,5,58177,1.01,3755,3,636,4393,
2020-06-12T00:00:00.000,2020-03-07T00:00:00.000,2020-03-07T00:00:00.000,By week,United States,Week-ending,32,58433,1.01,3884,16,619,4518,
2020-06-12T00:00:00.000,2020-03-14T00:00:00.000,2020-03-14T00:00:00.000,By week,United States,Week-ending,52,57307,1,3874,27,608,4506,
2020-06-12T00:00:00.000,2020-03-21T00:00:00.000,2020-03-21T00:00:00.000,By week,United States,Week-ending,547,57919,1.02,4450,245,539,5285,
2020-06-12T00:00:00.000,2020-03-28T00:00:00.000,2020-03-28T00:00:00.000,By week,United States,Week-ending,3036,61841,1.11,6020,1370,438,8074,
2020-06-12T00:00:00.000,2020-04-04T00:00:00.000,2020-04-04T00:00:00.000,By week,United States,Week-ending,9462,70290,1.26,9571,4529,460,14741,
2020-06-12T00:00:00.000,2020-04-11T00:00:00.000,2020-04-11T00:00:00.000,By week,United States,Week-ending,15610,76652,1.38,11632,6998,464,20371,
2020-06-12T00:00:00.000,2020-04-18T00:00:00.000,2020-04-18T00:00:00.000,By week,United States,Week-ending,16207,73807,1.36,10872,6935,258,20218,
2020-06-12T00:00:00.000,2020-04-25T00:00:00.000,2020-04-25T00:00:00.000,By week,United States,Week-ending,13922,69565,1.29,9549,5968,142,17549,
2020-06-12T00:00:00.000,2020-05-02T00:00:00.000,2020-05-02T00:00:00.000,By week,United States,Week-ending,11389,64159,1.1900001,8039,4838,57,14628,
2020-06-12T00:00:00.000,2020-05-09T00:00:00.000,2020-05-09T00:00:00.000,By week,United States,Week-ending,10262,61368,1.16,7198,4357,45,13139,
2020-06-12T00:00:00.000,2020-05-16T00:00:00.000,2020-05-16T00:00:00.000,By week,United States,Week-ending,8089,57287,1.09,6024,3378,18,10751,
